RespondantID,Sex,BD_Month,BD_Year,Race_Ethnicity,HGA_Dad,HGA_Mom,SampleType,ResponseParent_Income,NonResponseParent_Income,ResponseParent_Relation,Age,Region,FamilyIncome,HighestDegree,MaritalStatus,EmploymentStatus,YearIncome,Arrests_SLI,GeneralHealth,Depression,Breadwinner,Time1_Income
3872,1,3,1981,4,14,12,1,33000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,38000
3876,1,3,1984,4,12,11,1,19000,20000,1,35,3,NA,0,0,0,NA,NA,3,0,1,39000
3883,2,3,1981,4,13,12,1,39000,18500,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57500
3894,2,10,1981,4,16,16,1,30000,50000,1,38,3,210000,4,0,1,135000,NA,1,0,1,80000
3895,1,9,1981,4,20,18,1,20000,50000,1,38,3,98000,5,0,1,68000,NA,1,1,1,70000
3897,2,10,1982,4,12,12,1,25000,15000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,40000
3898,1,12,1983,4,12,12,1,17000,45000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,62000
3899,2,8,1981,4,9,9,1,8239,22000,1,38,3,84000,2,1,0,36000,NA,3,0,1,30239
3913,2,1,1984,4,8,16,1,40000,28000,1,35,3,63000,1,1,0,NA,NA,2,0,0,68000
3915,1,3,1983,4,12,13,1,40000,50000,1,36,3,NA,2,0,1,130000,NA,3,0,1,90000
3916,2,5,1983,4,11,16,1,32000,26000,3,36,2,67200,4,3,1,60000,NA,2,0,0,58000
3920,2,11,1984,1,16,16,1,14000,25000,1,34,3,10000,2,1,0,NA,NA,3,0,1,39000
3935,2,11,1981,1,16,17,1,42000,80000,1,37,3,121011,4,0,1,21000,NA,1,0,1,122000
3936,1,10,1984,4,9,12,1,30000,20000,1,34,3,59000,1,3,1,54000,NA,3,0,0,50000
3937,2,10,1984,4,10,13,1,25000,60000,1,35,3,155000,4,1,1,90000,NA,1,0,1,85000
3966,2,9,1982,4,20,18,1,2000,256094,1,37,3,NA,3,1,1,60000,NA,3,0,1,258094
3994,1,9,1984,4,16,12,1,0,5000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5000
4002,1,5,1982,4,14,12,1,16000,36000,1,37,3,180000,2,1,1,110000,NA,2,0,1,52000
4004,1,4,1983,2,17,12,1,70000,9000,1,36,3,NA,4,1,0,73000,NA,1,0,0,79000
4012,2,5,1982,4,15,16,1,22000,18000,1,37,3,NA,4,0,0,44000,NA,1,0,0,40000
4013,1,6,1984,4,15,16,1,22000,18000,1,35,3,467966,4,1,1,120000,NA,1,0,0,40000
4014,1,7,1980,4,10,14,1,15000,24000,1,39,3,44000,2,1,0,19000,NA,2,0,1,39000
4025,1,1,1982,4,12,12,1,39000,32000,1,37,3,90000,2,3,1,70000,NA,3,0,0,71000
4027,2,4,1982,4,NA,NA,1,30000,32000,1,37,4,98000,4,1,1,47000,NA,4,2,1,62000
4029,1,12,1984,4,12,16,1,36000,38000,1,34,3,98600,2,1,1,62000,NA,3,1,1,74000
4059,1,6,1984,4,9,10,1,37063,10925,1,35,3,70000,2,0,1,50000,NA,2,0,0,47988
4067,2,1,1984,4,12,12,1,11000,36000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,47000
4071,2,4,1984,4,13,14,1,25000,40000,1,35,3,NA,2,1,1,37000,NA,2,0,1,65000
4073,1,3,1984,4,12,13,1,23000,27000,1,36,3,65000,2,1,1,NA,NA,3,0,1,50000
4077,1,9,1983,4,16,16,1,35000,29986,1,36,4,35000,2,0,1,35000,NA,2,0,0,64986
4081,2,8,1982,4,17,16,1,73000,25000,2,37,4,76900,4,0,1,76900,NA,2,0,1,98000
4097,1,3,1982,4,17,16,1,28000,60000,1,37,3,120030,4,1,1,80000,NA,1,0,1,88000
4100,1,4,1983,4,NA,NA,1,1800,100000,1,36,3,133500,4,3,1,93000,NA,2,0,1,101800
4109,1,5,1983,4,14,12,1,50000,30000,2,36,3,47000,4,0,1,47000,NA,3,0,1,80000
4117,2,11,1980,4,8,9,1,7500,10000,1,38,3,7500,2,1,0,NA,NA,2,0,1,17500
4119,1,4,1981,4,10,11,1,5000,3500,1,38,3,72000,1,1,1,42000,NA,3,0,0,8500
4130,2,5,1983,4,12,12,1,68000,14000,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,82000
4134,1,7,1984,4,12,12,1,38400,1200,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,39600
4135,2,7,1984,4,12,12,1,38400,1200,2,35,3,98000,4,1,1,28000,NA,1,0,1,39600
4136,2,6,1981,4,14,16,1,33000,80000,1,38,3,NA,7,1,1,140000,NA,2,0,1,113000
4137,2,6,1983,4,14,16,1,33000,80000,1,36,3,143000,7,1,1,80000,NA,2,0,1,113000
4138,2,10,1981,4,16,12,1,65000,1000,1,38,3,90000,5,1,0,NA,NA,1,0,0,66000
4139,1,6,1983,4,16,12,1,65000,1000,1,36,3,300000,5,1,1,150000,NA,2,0,0,66000
4140,2,4,1983,4,14,18,1,32000,33000,1,36,3,57180,2,1,1,23000,NA,2,3,1,65000
4142,1,3,1983,4,12,13,1,12000,18000,2,36,2,15000,2,0,1,15000,NA,3,0,0,30000
4144,1,6,1981,4,NA,NA,1,75000,60000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,135000
4145,2,10,1984,4,12,18,1,75000,60000,2,34,3,98050,4,1,1,48000,NA,1,0,1,135000
4152,1,11,1982,4,12,12,1,25000,20000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,45000
4153,1,12,1984,4,12,12,1,25000,20000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,45000
4158,1,7,1982,4,18,16,1,40000,5000,1,37,4,152000,4,1,1,57000,NA,1,2,0,45000
4160,1,3,1980,4,19,16,1,190777,14000,2,39,3,NA,5,1,1,175000,NA,2,0,1,204777
4161,1,10,1984,4,19,16,1,190777,14000,2,35,3,225000,4,1,1,328451,NA,1,0,1,204777
4162,1,9,1984,4,16,16,1,190777,100000,1,35,3,100000,2,3,1,75000,NA,1,0,0,290777
4170,2,5,1980,1,12,11,1,2300,4500,1,39,3,27000,1,2,1,27000,NA,3,0,1,6800
4171,1,2,1982,1,12,11,1,2300,4500,1,37,3,78000,2,1,1,78000,NA,3,0,1,6800
4186,2,3,1984,4,16,14,1,40000,28000,2,35,3,123750,1,1,1,57000,NA,3,0,1,68000
4190,1,7,1980,4,12,13,1,31000,38000,1,39,3,NA,2,1,1,NA,NA,3,0,1,69000
4191,2,2,1982,4,12,13,1,31000,38000,1,37,3,NA,3,3,0,NA,NA,3,0,1,69000
4198,1,6,1983,4,16,12,1,5300,45000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50300
4199,1,12,1984,4,12,12,1,27000,13000,2,34,3,25000,2,0,1,25000,NA,3,1,1,40000
4201,2,6,1982,4,14,12,1,34000,14000,1,37,3,NA,0,3,1,NA,NA,2,0,0,48000
4202,1,6,1983,4,14,12,1,34000,14000,1,36,4,97000,3,3,1,97000,NA,2,0,0,48000
4203,2,12,1980,4,18,14,1,40000,18000,2,38,3,214000,4,1,1,49000,NA,2,3,1,58000
4204,1,11,1984,4,12,12,1,29000,33000,1,34,3,135200,4,1,1,61200,NA,3,0,1,62000
4207,2,9,1982,4,18,16,1,14000,29000,2,37,1,55000,4,0,0,55000,NA,2,1,0,43000
4208,1,6,1984,4,18,16,1,14000,29000,2,35,3,NA,2,0,1,56000,NA,1,0,0,43000
4216,2,10,1981,4,12,12,1,10000,50000,1,38,3,78250,2,1,1,28000,NA,1,0,1,60000
4217,1,7,1984,4,12,12,1,10000,50000,1,35,3,90000,4,0,1,47000,NA,2,0,1,60000
4219,2,5,1981,4,14,14,1,80000,20000,4,38,3,NA,2,1,1,60000,NA,2,0,1,100000
4220,2,12,1981,1,9,12,1,24000,27000,1,37,3,0,1,0,0,NA,NA,3,0,1,51000
4239,1,9,1984,2,12,16,1,32000,2000,2,35,3,135000,4,0,1,135000,NA,3,0,1,34000
4241,2,12,1984,1,12,12,1,3200,12000,1,34,3,89000,2,3,1,78000,NA,3,0,1,15200
4245,1,4,1980,1,12,12,1,25000,37000,1,39,3,70000,0,1,1,40000,NA,3,0,1,62000
4246,2,7,1983,1,12,12,1,25000,37000,1,36,3,28000,3,3,1,28000,NA,2,0,1,62000
4248,2,3,1981,4,10,12,1,35000,12000,1,38,3,NA,3,3,1,22000,NA,3,0,0,47000
4254,2,2,1982,4,11,12,1,37000,40000,1,37,3,180000,3,1,1,30000,NA,1,0,1,77000
4256,1,6,1984,4,16,18,1,38000,40000,1,35,3,46000,4,1,1,34000,NA,2,0,1,78000
4266,1,9,1983,2,14,12,1,50000,15000,2,36,3,125500,2,1,1,100000,NA,3,0,1,65000
4268,1,11,1984,4,13,9,1,6000,24000,1,34,3,4836,2,0,1,1200,NA,3,0,1,30000
4269,1,4,1983,4,NA,17,1,38000,16000,1,36,3,NA,2,0,1,42000,NA,1,0,0,54000
4277,1,11,1981,4,NA,12,1,5000,55000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,60000
4278,1,10,1983,4,NA,12,1,50000,55000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,105000
4281,2,4,1983,4,16,16,1,24800,42500,1,36,3,160000,5,1,1,110000,NA,1,0,1,67300
4282,2,12,1984,4,18,16,1,190777,2500,1,34,3,190000,4,1,0,NA,NA,2,0,0,193277
4283,2,8,1982,2,12,12,1,30000,40000,1,37,3,98000,3,3,1,98000,NA,1,0,1,70000
4284,1,2,1981,2,14,12,1,49000,10000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,59000
4285,1,2,1981,2,14,12,1,49000,10000,1,38,3,70000,2,1,1,70000,NA,1,0,0,59000
4287,2,4,1984,4,12,13,1,25000,79000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,104000
4288,1,1,1982,4,18,14,1,64000,9200,2,37,3,47000,4,1,1,47000,NA,2,0,1,73200
4289,1,12,1982,2,12,16,1,58000,30000,2,36,3,175000,4,1,1,100000,NA,3,0,1,88000
4292,1,9,1983,2,NA,NA,1,68000,7000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,75000
4293,2,11,1980,4,20,18,1,190777,256094,1,39,4,NA,4,0,1,38000,NA,1,0,1,446871
4294,1,11,1982,4,20,18,1,190777,256094,1,37,3,115000,4,1,1,75000,NA,1,0,1,446871
4295,1,7,1984,4,16,13,1,12000,45000,1,35,3,100500,4,1,1,100000,NA,4,1,1,57000
4296,1,2,1983,4,16,16,1,65000,25000,2,36,3,224000,5,1,1,104000,NA,3,2,1,90000
4299,1,10,1981,4,9,16,1,16000,10000,1,38,3,230975,2,1,1,73038,NA,1,0,0,26000
4300,1,1,1983,4,9,16,1,16000,100000,1,36,3,35000,3,3,1,NA,NA,3,0,1,116000
4301,2,5,1981,2,14,12,1,16000,24000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,40000
4307,1,8,1984,2,10,12,1,190777,256094,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,446871
4340,2,3,1982,4,12,14,1,30000,20000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50000
4341,1,7,1984,4,12,16,1,30000,20000,2,35,2,53000,2,0,1,45000,NA,2,0,1,50000
4345,2,3,1981,4,14,13,1,18000,4000,1,38,3,65000,2,1,0,NA,NA,1,0,0,22000
4346,2,11,1982,4,14,13,1,18000,4000,1,37,3,NA,3,3,1,34000,NA,2,0,0,22000
4347,1,8,1984,4,14,13,1,18000,4000,1,35,3,51000,2,1,1,26000,NA,3,0,0,22000
4349,1,2,1983,4,12,14,1,20000,25000,1,36,4,63000,1,3,0,27000,NA,3,0,1,45000
4356,1,5,1984,4,NA,14,1,17000,40000,1,35,4,50000,2,1,1,NA,NA,2,1,1,57000
4363,1,8,1982,4,18,16,1,22000,19200,2,37,4,35000,3,1,1,35000,NA,1,0,1,41200
4364,1,4,1984,4,18,16,1,22000,19200,2,35,4,154750,5,1,1,78000,NA,2,0,1,41200
4366,2,11,1981,2,17,15,1,40000,18000,2,38,4,29800,3,3,1,25000,NA,2,0,1,58000
4367,2,8,1984,4,10,14,1,21000,17000,1,35,4,NA,3,1,0,NA,NA,2,0,0,38000
4368,2,2,1982,2,12,12,1,60000,30000,1,37,4,91000,4,1,1,45000,NA,2,0,0,90000
4369,2,1,1983,4,12,12,1,20000,30000,1,36,4,60000,1,1,1,20000,NA,2,0,1,50000
4378,1,6,1981,2,19,12,1,500,47000,1,38,4,NA,4,1,1,50000,NA,3,0,1,47500
4379,1,3,1983,2,16,14,1,20000,18000,1,36,4,18000,4,0,1,18000,NA,2,0,0,38000
4381,1,1,1982,4,18,20,1,50000,40000,1,37,4,NA,2,1,1,20000,NA,2,0,0,90000
4383,1,1,1984,4,16,9,1,20000,36000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,56000
4392,2,9,1982,2,12,11,1,40000,14000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,54000
4395,2,3,1984,2,14,14,1,32000,15000,2,35,4,192000,5,0,1,38000,NA,2,0,1,47000
4399,2,6,1982,2,12,13,1,30000,20000,2,37,4,126000,2,1,1,92000,NA,2,0,1,50000
4403,1,9,1983,2,11,11,1,6000,7200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13200
4406,2,10,1982,4,12,16,1,20000,35000,1,36,3,145010,4,1,1,60000,1,3,2,1,55000
4407,1,9,1983,4,16,16,1,30000,80000,2,36,4,145000,5,0,1,145000,NA,1,0,0,110000
4413,1,9,1984,4,20,18,1,18000,256094,1,35,4,NA,4,0,1,18000,NA,3,1,1,274094
4414,2,11,1984,4,14,12,1,13000,19000,1,34,4,121600,3,1,0,NA,NA,2,0,1,32000
4415,1,7,1981,2,14,16,1,37000,41000,2,38,4,121000,3,1,1,73000,NA,2,0,0,78000
4416,1,11,1982,2,14,16,1,37000,41000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,78000
4423,2,8,1983,1,16,16,1,35000,75000,1,36,4,230500,4,0,1,51000,NA,3,0,1,110000
4434,2,7,1983,1,12,12,1,15400,20000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,35400
4440,1,4,1984,4,NA,14,1,90000,27000,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,117000
4441,1,9,1984,4,16,18,1,67000,9600,1,35,4,98000,4,1,1,52000,NA,3,0,0,76600
4443,2,4,1982,4,12,14,1,42000,20000,1,37,3,76000,4,0,1,29000,NA,1,0,0,62000
4444,1,4,1983,4,12,14,1,42000,20000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,62000
4447,2,3,1983,4,20,20,1,50000,100000,1,36,3,NA,6,1,1,90000,NA,2,0,1,150000
4448,1,9,1983,4,15,16,1,55000,25000,1,36,4,266500,2,1,1,86000,NA,3,0,0,80000
4449,2,4,1981,2,16,14,1,75000,25000,1,38,4,NA,4,1,1,98000,NA,2,0,0,100000
4450,1,9,1984,4,16,20,1,35000,40000,1,35,4,185000,4,1,2,80000,NA,1,0,1,75000
4455,1,11,1984,4,12,14,1,16000,20000,1,35,4,56000,3,0,0,56000,NA,2,1,1,36000
4457,1,12,1983,2,14,14,1,55000,70000,1,35,4,122000,4,1,1,72000,NA,1,0,1,125000
4458,1,7,1984,4,16,14,1,35000,30000,1,35,4,NA,2,0,1,18000,NA,3,0,0,65000
4459,2,6,1981,4,14,16,1,25000,35000,1,38,4,131500,3,0,1,90000,NA,3,0,1,60000
4460,1,1,1983,4,14,16,1,25000,35000,1,36,3,110000,4,3,1,50000,1,2,1,1,60000
4465,2,11,1983,4,NA,17,1,28000,17000,1,36,3,NA,5,1,1,82000,NA,1,0,0,45000
4468,1,4,1981,4,12,10,1,16272,41976,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,58248
4471,2,6,1984,4,15,16,1,75000,13000,2,35,1,NA,4,0,1,7000,NA,3,1,1,88000
4472,1,6,1984,4,NA,12,1,48000,42000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,90000
4476,2,5,1982,4,16,NA,1,4000,26000,1,37,4,108000,4,1,1,53000,NA,3,1,1,30000
4477,1,1,1980,4,13,16,1,9500,46000,1,39,2,18000,2,0,1,18000,1,3,0,1,55500
4478,2,6,1981,4,16,12,1,190777,4000,1,38,4,150000,4,1,1,65000,NA,3,1,0,194777
4500,1,1,1984,2,6,14,1,3200,1500,1,35,4,20000,2,0,1,20000,NA,2,0,0,4700
4506,1,1,1983,4,12,10,1,22328,35726,1,36,4,105000,3,3,1,60000,NA,2,0,1,58054
4509,1,3,1982,4,NA,14,1,8000,60000,1,37,4,80000,2,1,1,50000,NA,2,0,1,68000
4510,2,6,1983,2,10,9,1,30000,15000,2,36,3,NA,2,3,0,16000,NA,3,0,1,45000
4511,1,6,1984,2,10,9,1,30000,15000,2,35,4,33000,0,0,0,NA,NA,3,1,1,45000
4512,2,7,1982,4,14,12,1,21800,42000,1,37,3,52000,4,1,0,NA,NA,3,0,1,63800
4513,1,9,1981,4,12,14,1,43000,24000,2,38,4,60000,2,0,1,36000,NA,2,1,1,67000
4514,1,1,1983,4,12,14,1,43000,24000,2,36,4,100000,2,1,1,58000,NA,3,0,1,67000
4516,1,9,1981,2,14,16,1,45000,32000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,77000
4517,2,8,1983,4,18,15,1,36000,40000,1,36,3,NA,7,1,1,97000,NA,3,0,1,76000
4519,1,10,1984,4,12,13,1,40000,45000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,85000
4520,1,1,1982,2,12,12,1,33000,26000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,59000
4521,2,12,1982,2,12,12,1,33000,26000,1,36,4,120000,5,1,1,101000,NA,2,0,0,59000
4523,2,9,1980,2,18,14,1,10000,35000,1,39,4,0,2,3,1,NA,NA,1,0,1,45000
4524,2,2,1983,2,18,14,1,10000,35000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,45000
4525,1,8,1984,4,18,17,1,12000,88000,1,35,4,106700,4,1,1,0,NA,2,0,1,100000
4531,2,9,1982,4,13,11,1,2500,18600,1,37,3,55000,2,1,1,20000,NA,4,0,1,21100
4539,2,6,1983,4,17,16,1,200,75000,1,36,4,NA,3,1,1,2000,NA,3,2,1,75200
4546,1,3,1982,4,16,14,1,30000,20000,2,37,2,NA,3,1,1,48000,NA,2,0,1,50000
4551,1,5,1984,4,14,14,1,22000,25000,2,35,4,116000,2,1,1,48000,NA,2,1,0,47000
4552,2,9,1981,4,14,14,1,55000,40000,2,38,4,87700,4,0,1,NA,NA,3,3,1,95000
4553,2,1,1984,4,14,14,1,55000,40000,2,36,4,205000,4,1,1,120000,NA,1,0,1,95000
4561,2,11,1980,4,14,12,1,25000,35000,1,39,4,NA,2,1,1,145000,NA,2,0,1,60000
4562,1,11,1983,4,14,12,1,25000,35000,1,35,4,138234,2,1,1,80000,NA,1,0,1,60000
4578,2,7,1981,4,18,18,1,15000,30000,2,38,4,87500,2,1,0,NA,NA,2,0,0,45000
4581,2,1,1982,4,18,14,1,48000,14000,2,37,4,NA,3,1,1,70000,NA,2,0,1,62000
4582,1,7,1984,4,18,14,1,48000,14000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,62000
4584,2,10,1982,4,NA,NA,1,29562,21823,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,51385
4597,2,4,1982,4,15,14,1,2078,70000,1,37,3,53000,4,0,1,53000,NA,1,0,1,72078
4598,2,6,1983,4,15,14,1,2078,70000,1,36,3,NA,2,0,2,75000,NA,3,1,1,72078
4612,2,9,1984,4,14,14,1,30000,13000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,43000
4615,1,1,1982,4,16,14,1,18000,40000,1,37,2,55000,2,0,1,55000,NA,2,0,1,58000
4617,1,1,1981,4,14,12,1,3000,34000,1,39,4,119000,2,0,1,119000,NA,2,0,1,37000
4618,2,8,1983,4,14,12,1,3000,30000,1,36,4,NA,2,1,1,500,NA,3,0,1,33000
4630,2,1,1984,4,17,14,1,42000,20000,2,35,4,58000,5,1,1,55000,NA,1,1,1,62000
4633,2,11,1983,3,13,13,1,32000,44000,1,35,4,58000,3,0,1,58000,NA,2,0,1,76000
4641,1,10,1981,4,13,14,1,48000,8000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,56000
4642,1,1,1984,4,13,14,1,48000,8000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,56000
4645,1,2,1983,4,11,16,1,40000,100000,1,36,4,300000,4,1,1,140000,NA,3,0,1,140000
4647,2,9,1982,4,19,19,1,65000,40000,2,37,4,167010,4,1,1,120000,NA,1,0,1,105000
4662,2,12,1984,4,16,14,1,15000,76000,1,35,4,155100,5,0,1,80000,NA,2,1,1,91000
4669,1,11,1983,4,12,12,1,42000,27000,1,35,4,120500,2,1,2,60000,NA,2,0,0,69000
4670,2,12,1981,2,12,13,1,15701,30055,1,37,4,NA,2,1,1,17000,NA,3,2,1,45756
4671,2,9,1983,2,12,13,1,15701,30055,1,36,4,205321,2,0,1,65000,NA,2,0,1,45756
4674,2,11,1982,4,12,11,1,33000,22000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,55000
4687,2,12,1984,4,12,11,1,30000,36000,1,34,4,102000,2,1,1,30000,NA,3,0,1,66000
4691,1,3,1983,4,NA,11,1,900,500,1,36,4,171000,2,1,1,77000,NA,1,0,0,1400
4702,1,4,1984,2,10,14,1,26000,7000,2,35,4,163250,4,0,1,163000,NA,2,0,1,33000
4708,2,3,1982,4,12,11,1,30000,79500,1,37,4,75750,2,1,1,2000,NA,2,0,1,109500
4709,1,1,1983,4,12,11,1,30000,79500,1,36,4,100857,3,0,1,40000,NA,2,0,1,109500
4712,1,10,1983,4,8,8,1,30000,45000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,75000
4713,1,1,1981,4,12,12,1,35000,65000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,100000
4714,2,5,1981,4,12,14,1,60000,10000,1,38,4,120000,2,1,0,NA,NA,2,0,0,70000
4720,2,4,1983,4,NA,12,1,190777,256094,4,37,4,213600,2,1,1,90000,NA,1,0,0,446871
4723,2,7,1982,4,17,18,1,49000,11000,1,37,2,48005,4,0,1,25000,NA,2,0,0,60000
4732,2,10,1983,4,18,17,1,45500,17200,2,35,4,225200,4,1,1,150000,NA,2,0,1,62700
4739,2,3,1982,2,12,17,1,40000,75000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,115000
4740,1,8,1980,2,12,12,1,2000,32000,1,39,3,130000,4,1,1,70000,NA,2,0,1,34000
4741,2,10,1982,2,12,12,1,2000,32000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,34000
4744,1,8,1983,4,14,11,1,55000,12000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,67000
4747,2,1,1980,1,14,20,1,57000,60000,1,40,4,38000,4,0,1,38000,NA,1,0,1,117000
4768,2,9,1982,2,12,9,1,25,18600,1,37,4,33000,2,1,0,NA,NA,3,0,1,18625
4772,2,1,1984,2,11,14,1,14000,45000,1,36,3,20000,2,1,1,20000,NA,3,3,1,59000
4778,2,7,1981,2,NA,2,1,6000,3000,1,38,4,52000,0,4,1,40000,NA,3,0,0,9000
4779,2,1,1983,2,12,12,1,15000,30000,1,36,3,45000,2,3,1,45000,NA,2,0,1,45000
4784,2,11,1983,2,6,NA,1,2000,3000,1,35,4,68000,2,1,1,30000,NA,3,0,1,5000
4786,2,11,1983,2,12,12,1,36000,4000,1,35,4,175000,2,0,1,45000,NA,3,0,0,40000
4787,1,6,1982,4,18,15,1,60000,22000,2,37,4,65000,3,0,1,35000,NA,2,0,1,82000
4789,2,4,1982,4,12,16,1,14000,155510,1,37,4,467966,4,1,0,NA,NA,2,1,1,169510
4793,1,6,1980,4,17,16,1,50000,38000,2,39,4,100020,4,1,0,100000,NA,3,0,1,88000
4796,2,8,1981,4,12,14,1,40906,35085,2,38,4,NA,3,0,0,NA,1,3,1,1,75991
4797,2,1,1984,4,12,16,1,20000,30000,2,35,3,79800,3,1,1,35800,NA,3,0,0,50000
4803,1,2,1983,4,15,14,1,47000,10000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,57000
4812,2,12,1983,4,13,16,1,20000,3000,1,35,3,85000,5,0,1,40000,NA,3,2,0,23000
4813,1,4,1982,4,16,18,1,46000,72000,2,37,1,140500,4,1,1,70000,NA,2,1,0,118000
4814,1,3,1983,4,20,12,1,60000,20000,2,36,3,169000,5,1,1,118000,NA,2,1,1,80000
4818,1,1,1984,4,14,14,1,95000,3500,2,36,1,467966,4,1,1,328451,NA,1,0,1,98500
4819,1,1,1982,4,5,20,1,11000,2500,1,37,1,NA,1,0,1,NA,NA,2,0,0,13500
4824,1,3,1981,4,12,12,1,5000,55000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,60000
4825,2,12,1981,4,11,13,1,15600,90000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,105600
4826,1,4,1980,4,16,14,1,30000,12000,1,39,1,NA,5,1,1,138000,NA,2,0,0,42000
4827,1,7,1981,4,16,14,1,30000,12000,1,38,1,467966,4,1,1,147012,NA,3,0,0,42000
4829,2,7,1981,4,13,13,1,35000,30000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,65000
4830,1,10,1983,4,20,18,1,57000,400,2,36,4,116000,5,0,0,16000,NA,1,0,1,57400
4832,1,2,1983,4,16,16,1,25000,47000,1,36,1,125000,5,0,1,45000,NA,3,3,1,72000
4835,1,5,1983,4,10,11,1,2500,24000,1,36,1,NA,2,0,0,NA,NA,3,0,1,26500
4841,2,5,1982,4,15,8,1,24000,40000,1,37,1,114800,3,0,1,20000,NA,1,0,1,64000
4842,2,3,1984,4,15,8,1,24000,40000,1,35,1,467966,5,0,1,123000,NA,2,1,1,64000
4849,1,11,1982,4,16,13,1,82000,6000,1,37,1,163000,1,0,1,52000,NA,2,0,0,88000
4850,2,5,1980,4,NA,14,1,26000,18000,1,39,1,42000,2,1,1,42000,NA,3,0,0,44000
4851,1,9,1984,4,NA,NA,1,17956,19789,1,35,1,136000,2,0,1,16000,NA,4,1,1,37745
4853,1,5,1984,4,18,17,1,61000,55500,2,35,1,76963,4,1,1,70000,NA,2,0,1,116500
4855,2,8,1983,4,12,12,1,70000,20000,1,36,1,40000,5,1,1,10000,NA,2,0,0,90000
4857,2,9,1984,2,NA,2,1,30000,25000,1,35,1,82608,2,0,0,NA,NA,3,1,0,55000
4862,2,4,1981,4,11,12,1,17000,3000,2,38,3,NA,3,1,1,29000,NA,4,0,1,20000
4865,2,3,1982,4,12,16,1,22000,18000,1,37,3,150000,2,1,0,NA,NA,2,0,0,40000
4868,2,10,1981,4,11,11,1,15000,13000,1,38,1,33000,2,1,1,7000,NA,4,0,0,28000
4875,2,12,1982,4,12,14,1,39000,32000,2,36,1,54000,5,0,1,54000,NA,3,2,1,71000
4881,2,5,1983,4,14,14,1,20000,15000,2,36,3,93000,4,1,1,28000,NA,1,0,1,35000
4889,1,8,1982,4,18,18,1,32000,45000,1,37,1,467966,2,1,1,30000,NA,3,0,1,77000
4897,1,5,1984,4,13,12,1,35000,5000,2,35,1,NA,5,1,1,107000,NA,2,0,1,40000
